0.93,0.21,0.85226
0.01,0.38,0.22215
0.58,0.45,3.8387
0.58,0.54,3.6316
0.05,0.44,0.19933
0.1,0.37,0.60641
0.22,1,0.58427
0.8,0.21,1.9702
0.86,0.83,0.085958
0.96,0.24,0.56891
0.55,0.57,3.7397
0.89,0.54,0.41498
0.79,0.94,0.6261
0.64,0.2,3.8659
0.48,0.28,4.4568
0.96,0.47,0.15033
0.65,0.44,3.287
0.7,0.32,2.9205
0.52,0.94,3.0671
0.86,0.75,0.25068
0.28,0.87,1.6381
0.17,0.47,1.1247
0.4,0.42,3.7741
0.2,0.3,1.8065
0.23,0.15,2.4873
0.82,0.85,0.53113
0.15,0.41,1.0029
0.94,0.25,0.79741
0.18,0.78,0.60767
0.14,1,-0.36251
0.6,0.64,3.3762
0.28,0.03,3.3295
0.46,0.7,3.4732
0.67,0.85,2.2523
0.36,0.18,3.8981
0.82,0.63,0.95032
0.59,0.16,4.4022
0.61,0.11,4.3977
0.59,0.73,3.1707
0.05,0.07,0.98832
0.71,0.81,1.897
0.93,0.45,0.36485
0.04,0.1,0.82418
0.56,0.11,4.7149
0.22,0.17,2.151
0.87,0.99,-0.44238
0.85,0.42,1.0134
0.26,0.24,2.5536
0.68,0.34,3.1098
0.22,0.71,1.2293
0.72,0.86,1.77
0.19,0.17,1.9575
0.15,0.43,1.0354
0.34,0.96,2.1508
0.06,0.62,-0.10309
0.07,0.07,0.96312
0.51,0.02,4.953
0.75,0.03,2.8967
0.77,0.9,0.94227
0.48,0.71,3.6414
0.76,0.32,2.2599
0.93,0.89,-0.59045
0.47,0.69,3.5062
0.2,0.61,1.2166
0.07,0.51,0.12048
0.62,0.15,4.1142
0.03,0.4,0.17837
0.93,0.02,1.168
0.6,0.21,4.1714
0.49,0.13,4.7557
0.09,0.45,0.39212
0.31,0.66,2.4733
0.61,0.61,3.355
0.76,0.59,1.6613
0.44,0.91,3.0082
0.55,1,2.8305
0.75,0.92,1.2442
0.52,0.17,4.5905
0.73,0.61,2.0706
0.94,0.78,-0.40549
0.03,0.06,0.87559
0.64,0.43,3.4036
0.51,0.35,4.2105
0.88,0.07,1.3487
0.4,0.15,4.373
0.74,0.97,1.1858
0.58,0.11,4.4983
0.91,0.6,0.13927
0.51,0.61,3.7746
0.12,0.77,-0.010869
0.98,0.68,-0.26958
0.13,0.13,1.3197
0.84,0.47,1.089
0.37,0.81,2.7005
0.06,0.83,-0.41914
0.63,0.92,2.4497
0.67,0.78,2.4938
0.96,0.27,0.54773
0.67,0.32,3.1755
0.43,0.35,4.0854
0.48,0.02,4.8447
0.4,0.05,4.5964
0.72,0.78,1.8323
0.12,0.57,0.34765
0.08,0.01,1.2734
0.5,0.65,3.7057
0.06,0.11,0.93998
0.63,0.7,2.9365
0.58,0.22,4.3141
0.22,0.77,1.081
0.37,0.82,2.771
0.79,0.05,2.428
0.26,0.75,1.6009
0.24,0.23,2.4029
0.71,0.39,2.5824
0.61,0.93,2.588
0.84,0.37,1.1304
0.77,0.7,1.3653
0.79,0.67,1.1719
0.74,0.1,3.0053
0.98,0.79,-0.55874
0.35,0.8,2.5968
0.55,0.87,3.1074
0.12,0.38,0.75508
0.95,0.67,-0.23006
0.16,0.53,0.99305
0.36,0.53,3.1914
0.82,0.86,0.32361
0.03,0.04,0.96498
0.06,0.07,0.99179
0.57,0.35,4.1902
0.57,0.43,3.959
0.94,0.82,-0.52613
0.97,0.81,-0.69268
0.31,0.12,3.4129
0.92,0.78,-0.24418
0.12,0.16,1.1971
0.2,0.42,1.4754
0.71,0.72,2.063
0.56,0.56,3.6855
0.36,0.37,3.5438
0.08,0.63,0.028554
0.09,0.77,-0.23651
0.97,0.23,0.57883
0.11,0.5,0.42418
0.25,0.11,2.8289
0.16,0.03,1.8925
0.64,0.62,2.9694
0.28,0.18,3.0436
0.85,0.08,1.6866
0.78,0.45,1.7033
0.64,0.91,2.4527
0.06,0.36,0.34494
0.57,0.93,2.8565
0.54,0.08,4.7458
0.45,0.34,4.2499
0.28,0.84,1.7419
0.09,0.68,-0.081369
0.95,0.43,0.24434
0.71,0.64,2.2088
0.53,0.43,4.1285
0.96,0.28,0.58081
0.53,0.83,3.2677
0.54,0.75,3.4775
0.5,0.14,4.7007
0.46,0.77,3.4113
0.23,0.55,1.6102
0.17,0.7,0.61941
0.36,0.1,4.1146
0.27,0.88,1.4873
0.62,0.9,2.6677
0.93,0.27,0.58679
0.66,0.83,2.4371
0.92,0.95,-0.59105
0.54,0.81,3.3504
0.6,0.43,3.85
0.76,0.39,2.0799
0.79,0.07,2.3192
0.77,0.29,2.2412
0.14,0.01,1.6845
0.31,0.2,3.344
0.84,0.59,0.78168
0.89,0.42,0.60475
0.62,0.18,4.1715
0.43,0.05,4.7894
0.52,0.66,3.6498
0.8,0.81,0.81249
0.63,0.91,2.6438
0.87,0.18,1.2177
0.6,0.25,4.0881
0.83,0.91,0.17419
0.19,0.78,0.68528
0.73,0.67,1.8999
0.97,0.38,0.22867
0.07,0.2,0.75964
0.11,0.53,0.50437
0.27,0.78,1.558
0.58,0.6,3.6124
0.3,0.61,2.3154
0.96,0.22,0.62039
0.9,0.33,0.69835
0.42,0.13,4.4328
0.03,0.31,0.46146
0.93,0.78,-0.41497
0.4,0.8,2.9887
0.3,0.87,1.876
0.01,0.39,0.18694
0.24,0.75,1.3843
0.22,0.41,1.8676
0.07,0.4,0.33142
0.44,0.5,3.8213
0.52,0.57,3.8164
0.79,0.87,0.77663
0.28,0.99,1.39
0.4,0.19,4.1981
0.02,0.06,0.90762
0.09,0.53,0.2612
0.93,0.46,0.23713
0.62,0.53,3.5386
0.8,0.16,2.0455
0.14,0.73,0.17494
0.5,0.85,3.4168
0.33,0.58,2.7736
0.32,0.36,3.1418
0.67,0.21,3.5454
0.67,0.97,2.084
0.67,0.68,2.5491
0.52,0.39,4.1447
0.07,0.44,0.37294
0.06,0.34,0.51913
0.92,0.59,0.09478
0.92,0.06,1.1529
0.43,0.79,3.23
0.33,0.62,2.6527
0.38,0.94,2.5724
0.32,0.1,3.6307
0.04,0.03,1.0253
0.16,0.9,0.18775
0.73,0.28,2.6169
0.85,0.76,0.35756
0.79,0.19,2.119
0.36,0.35,3.7073
0.65,0.59,2.9253
0.65,0.62,2.9674
0.79,0.52,1.5935
0.53,0.51,3.8897
0.3,0.26,3.0623
0.62,0.55,3.3675
0.52,0.21,4.601
0.99,0.41,0.25739
0.37,0.62,3.0962
0.43,0,4.8228
0.95,0.42,0.19336
0.82,0.92,0.29275
0.67,0.15,3.6382
0.98,0.71,-0.40451
0.52,0.87,3.2757
0.92,0.7,-0.053613
0.5,0.37,4.2459
0.02,0.78,-0.56679
0,0.52,-0.049384
0.86,0.21,1.2981
0.96,0.13,0.81049
0.3,0.31,2.9822
0.45,0.11,4.8062
0.9,0.09,1.125
0.39,0.75,3.0621
0.22,0.29,2.126
0.23,0.2,2.3858
0.19,0.35,1.5404
0.53,0.85,3.2864
0.02,0.92,-0.78658
0.98,0.55,-0.083563
0.78,0.97,0.70163
0.94,0.11,0.84125
0.9,0.29,0.81759
0.8,0.89,0.60387
0.97,0.41,0.20388
0.49,0.24,4.4577
0.24,0.36,2.1121
0.51,0.44,4.1326
0.33,0.28,3.4172
0.58,0.96,2.8673
0.7,0.42,2.7159
0.89,0.71,0.042175
0.34,0.45,3.1049
0.08,0.35,0.56705
0.91,0.13,1.0705
0.7,0.96,1.665
0.69,0.29,3.2302
0.64,0.33,3.6384
0.48,0.38,4.2881
0.33,0.09,3.8668
0.52,0.89,3.1277
0.03,0.77,-0.52104
0.77,0.34,2.0704
0.9,0.41,0.58506
0.21,0.14,2.2782
0.76,0.12,2.6237
0.95,0.74,-0.43179
0.85,0.34,1.0424
0.11,0.7,-0.011794
0.3,0.53,2.5379
0.14,0.64,0.53131
0.38,0.22,4.0666
0.56,0.74,3.3311
0.26,0.77,1.6509
0.75,0.47,2.1248
0.57,0.08,4.6491
0.88,0.56,0.40727
0.51,1,3.0042
0.3,0.67,2.3185
0.42,0.97,2.7791
0.02,0.99,-0.96378
0.51,0.7,3.6176
0.44,0.84,3.2678
0.55,0.8,3.2469
0.05,0.35,0.46728
0.42,0.05,4.5745
0.52,0.97,3.08
0.5,0.59,3.8516
0.96,0.57,-0.1028
0.35,0.7,2.7326
0.1,0.33,0.68812
0.68,0.4,3.0742
0.95,0.23,0.73524
0.04,1,-1.0625
0.89,0.58,0.30264
0.52,0.11,4.7524
0.92,0.77,-0.3858
0.25,0.27,2.501
0.58,0.51,3.699
0.12,0.37,0.77137
0.51,0.75,3.5141
0.25,0.81,1.3124
0.39,0.25,4.0351
0.6,0.14,4.2885
0.7,0.57,2.4711
0.21,0.4,1.6729
0.05,0.55,-0.11119
0.13,0.15,1.3489
0.88,0.1,1.3115
0.6,0.01,4.7318
0.82,0.71,0.69492
0.89,0.13,1.134
0.9,0.42,0.58536
0.16,0.88,0.24204
0.38,0.64,3.299
0.93,0.82,-0.45854
0.89,0.26,0.97989
0.62,0.96,2.6161
0.22,0.44,1.6987
0.95,0.09,0.91335
0.16,0.92,0.028564
0.35,0.93,2.3003
0.27,0.25,2.8162
0.26,0.8,1.5614
0.28,0.3,2.6939
0.44,0.19,4.5549
0.93,0.61,-0.09928
0.01,0.43,0.17652
0.62,0.05,4.3083
0.66,0.81,2.5591
0.36,0.02,4.1572
0.11,0.82,-0.27014
0.94,0.75,-0.25285
0.71,0.36,2.8091
0,0.77,-0.53308
0.89,0.17,1.1196
0.34,0.93,2.1313
0.7,0.91,1.7642
0.77,0.73,1.2782
0.46,0.85,3.3697
0.62,0.51,3.5224
0.79,0.1,2.3424
0.75,0.82,1.2932
0.52,0.08,4.8044
0.79,0.49,1.3833
0.06,0.47,0.18007
0.19,0.1,2.1152
0.55,0.55,3.647
0.25,0.35,2.3134
0.49,0.8,3.4173
0.65,0.11,3.9432
0.44,1,2.9114
0.19,0.62,1.1354
0.84,0.83,0.27241
0.99,0.91,-0.81489
0.76,0.44,2.0229
0.01,1,-1.0186
0.44,0.31,4.2009
0.12,0.74,0.078861
0.75,0.57,1.8347
0.91,0.42,0.4608
0.88,0.81,0.0019175
0.29,0.07,3.3555
0.15,0.4,0.97738
0.16,0.7,0.6722
0.97,0.66,-0.33985
0.41,0.19,4.3566
0.26,0.27,2.5689
0.84,0.07,1.7184
0.11,0.67,0.039596
0.57,0.83,3.1224
0.67,0.86,2.3251
0.96,0.62,-0.063747
0.82,0.83,0.5088
0.3,0.89,1.7931
0.96,0.68,-0.25889
0.4,0.53,3.5934
0.14,0.85,0.043289
0.02,0.97,-1.0657
0.89,0.11,1.2271
0.82,0.39,1.4481
0.7,0.99,1.7152
0.96,0.11,0.81216
0.47,0,4.9384
0.87,0.83,-0.069361
0.61,0.67,3.3078
0.44,0.79,3.208
0.73,0.58,2.12
0.2,0.55,1.3331
0.88,0.84,-0.095506
0.39,0.76,3.0767
0.12,0.42,0.68277
0.96,0.99,-0.89189
0.68,0.39,3.1091
0.89,0.88,-0.32097
0.65,0.61,2.9695
0.09,0.92,-0.55954
0.54,0.66,3.6043
0.83,0.25,1.4515
0.08,0.18,0.92176
0.86,0.15,1.4115
0.34,0.31,3.4127
0.97,0.53,-0.00071589
0.68,0.09,3.6635
0.88,0.89,-0.29724
0.94,0.52,0.12017
0.56,0.92,2.8703
0.74,0.13,2.8444
0.44,0.38,4.048
0.88,0.82,-0.032057
0.31,0.1,3.5176
0.74,0.06,3.0705
0.1,0.99,-0.63849
0.74,0.44,2.2479
0.44,0.48,3.8391
0.12,0.08,1.4712
0.58,0.9,2.9618
0.36,0.16,3.9304
0.64,0.01,4.243
0.95,0.83,-0.58284
0.05,0.28,0.51082
0.08,0.55,0.12529
0.88,0.32,0.89012
0.59,0.99,2.7298
0.92,0.68,-0.046335
0.39,0.4,3.7113
0.43,0.22,4.3083
0.63,0.63,3.1535
0.94,0.95,-0.77423
0.72,0.69,1.9634
0.08,0.69,-0.11279
0.32,0.54,2.8633
0.51,0.84,3.2855
0.09,0.95,-0.62363
0.51,0.68,3.572
0.03,0.22,0.62183
0.82,0.13,1.8611
0.68,0.87,2.0245
0.35,0.61,2.9149
0.04,0.4,0.16125
0.34,0.25,3.6143
0.36,0.04,4.0653
0.89,0.33,0.81681
0.54,0.73,3.4451
0.61,0.78,3.0598
0.57,0.32,4.0739
0.76,0.7,1.4457
0.16,0.14,1.5766
0.09,0.54,0.21398
0.73,0.44,2.3059
0.32,0.93,2.0376
0.21,0.27,1.9013
0.36,0.42,3.4138
0.33,0.93,2.1184
0.79,0.64,1.2093
0.33,1,1.9149
0.15,0.08,1.578
0.5,0.06,4.8629
0.93,0.13,0.83084
0.57,0.3,4.1018
0.52,0.32,4.3576
0.64,0.87,2.638
0.11,0.96,-0.43519
0.19,0.49,1.3114
0.85,0.81,0.24376
0.21,0.09,2.2773
0.43,0.8,3.3173
0.61,0.22,4.0552
0.09,0.24,0.85716
0.85,0.73,0.37115
0.96,0.86,-0.65514
0.15,0.62,0.5185
0.95,0,1.0686
0.89,0.09,1.3523
0.03,0.67,-0.30901
0.44,0.46,3.9232
0.03,0.08,0.90301
0.9,0.7,0.10421
0.26,0.08,3.0583
0.14,0.53,0.65555
0.81,0.03,2.1275
0.23,0.75,1.1659
0.08,0.5,0.31687
0.94,0.18,0.8606
0.59,0.78,3.0927
0.63,0.59,3.2317
0.23,0.87,0.95966
0.2,0.43,1.5912
0.1,0.66,0.067565
0.52,0.71,3.6583
0.3,0.84,1.9114
0.07,0.69,-0.15884
0.03,0.91,-0.86527
0.25,0.32,2.4884
0.51,0.05,4.885
0.01,0.28,0.54219
0.21,0.72,1.0219
0.55,0.28,4.2517
0.07,0.85,-0.50603
0.61,0.53,3.4472
0.53,0.47,4.0118
0.11,0.4,0.54035
0.31,0.4,2.9674
1,0.51,0.063071
0.4,0.57,3.455
0.59,0.74,3.1708
0.4,0.46,3.7169
0.49,0.68,3.6209
0.86,0.3,1.1313
0.89,0.75,-0.020581
0.81,0.25,1.9098
0.86,0.24,1.2399
0.8,0.56,1.2013
0.45,0.16,4.6148
0.82,0.7,0.8037
0.25,0.04,2.8564
0.73,0,3.1768
0.13,0.82,0.0037442
0.27,0.73,1.8411
0.98,0.2,0.56943
0.66,1,2.1422
0.85,0.66,0.509
0.89,0.79,-0.1142
0.49,0.11,4.7642
0.21,0.48,1.4713
0.55,0.96,2.9457
0.79,0.77,1.0565
0.95,0.02,1.1665
0.78,0.11,2.4146
0.93,0.24,0.82459
0.94,0.96,-0.82032
0.31,0.31,3.1241
0.53,0.97,3.0268
0.31,0.6,2.5484
0.91,0.88,-0.46665
0.68,0.08,3.6591
0.29,0.2,3.0767
0.4,0.23,4.1448
0.85,0.94,0.00019212
0.98,0.25,0.54305
0.58,0.97,2.7595
0.96,0.54,0.053196
0.89,0.84,-0.22938
0.62,0,4.3953
0.55,0.69,3.4975
0.15,0.36,1.1055
0.44,0.51,3.8215
0.3,0.69,2.267
0.17,0.68,0.68769
0.91,0.3,0.72958
0.45,0.2,4.4734
0.81,0.27,1.675
0.85,0.21,1.3983
0.69,0.67,2.3639
0.13,0.88,-0.073844
0.44,0.96,2.9188
0,0.96,-0.88484
0.68,0.83,2.2834
0.19,0.27,1.7342
0.39,0.39,3.7636
0.37,0.15,4.0539
0.88,0.64,0.35113
0.54,0.93,3.1077
0.49,0.86,3.2496
1,0.14,0.83183
0.13,0.19,1.3356
0.23,0.03,2.6929
0.84,0.56,0.77303
0.69,0.9,1.9543
0.25,0.42,2.0558
0.75,0.12,2.838
0.99,0.16,0.6829
0.03,0.76,-0.54017
0.49,0.5,3.9897
0.69,0.39,3.0038
0.19,0.18,1.9215
0.78,0.17,2.3193
0.41,0.16,4.392
0.61,0.25,4.1169
0.04,0.77,-0.39007
0.5,0.28,4.4622
0.75,0.42,2.1328
0.07,0.81,-0.34682
0.77,0.78,1.2447
0.5,0.54,3.8948
0.99,0.37,0.34351
0.91,0.14,1.0488
0.62,0.47,3.4965
0.02,0.7,-0.38591
0.86,0.96,-0.24162
0.67,0.44,3.1287
0.79,0.39,1.739
0.56,0.47,3.9237
0.38,0.85,2.7608
0.98,0.96,-0.97003
0.01,0.04,0.89025
0.55,0.25,4.3762
0.2,0.04,2.1849
0.87,0.02,1.6393
0.64,0.21,3.8383
0.45,0.99,2.9555
0.94,0.42,0.30858
0.6,0.69,3.1784
0.33,0.26,3.5763
0.39,0.13,4.2156
0.99,0.72,-0.44283
0.15,0.51,0.78892
0.27,0.44,2.4153
0.09,0.15,0.93171
0.47,0.54,3.864
0.15,0.35,0.9779
0.73,0.35,2.4714
0.19,0.73,0.69112
0.55,0.23,4.4017
0.93,0.55,0.14128
0.54,0.07,4.7667
0.92,0.35,0.51651
0.84,0.09,1.756
0.78,0.65,1.3268
0.57,0.16,4.4491
0.45,0.7,3.5017
0.05,0.82,-0.5088
0.47,0.63,3.7009
0.72,0.62,2.1334
0.16,0.31,1.3115
0.27,0.8,1.694
0.57,0.54,3.6381
0.17,0.87,0.27366
0.59,0.58,3.5139
0.6,0.57,3.4857
0.43,0.2,4.545
0.95,0.28,0.5707
0.77,0.67,1.332
0.4,0.35,3.8894
0.56,0.97,2.9087
0.3,0.45,2.6785
0.84,0.58,0.82706
0.36,0.4,3.4032
0.74,0.14,2.8564
0.64,0.37,3.5864
0.44,0.8,3.3903
0.63,0.03,4.3198
0.69,0.19,3.2983
0.09,0.8,-0.25989
0.33,0.86,2.2702
0.28,0.32,2.6632
0.13,0.58,0.49916
0.11,0.12,1.263
0.94,0.7,-0.18222
0.7,0.35,2.9178
0.56,0.95,2.948
0.98,0.16,0.68201
0.13,0.48,0.69392
0.26,0.26,2.6084
0.87,0.35,0.94558
0.46,0.95,2.9671
0.02,0.52,-0.082581
0.63,0.24,3.9023
0.09,0.13,1.0858
0.42,0,4.7829
0.59,0.19,4.3156
0.71,1,1.4512
0.41,0.65,3.3602
0.98,0.7,-0.36957
0.56,0.75,3.3281
0.85,0.18,1.4179
0.03,0.75,-0.40219
0.56,0.16,4.5359
0.04,0.14,0.8233
0,0.5,-0.082454
0.27,0.51,2.2508
0.01,0.31,0.35126
0.43,0.67,3.4921
0.75,0,2.9673
0.01,0.58,-0.22473
0.67,0.09,3.6975
0.58,0.77,3.2571
0.81,0.83,0.75516
0.35,0.43,3.2143
0.89,0.32,0.80184
0.83,0.56,0.91461
0.59,0.08,4.5059
0.37,0.6,3.1927
0.18,0.29,1.5812
0.95,0.39,0.3045
0.68,0.95,1.9523
0.6,0.1,4.454
0.5,0.71,3.6007
0.96,0.82,-0.67434
0.31,0.37,2.9403
0.12,0.97,-0.41294
0.51,0.1,4.832
0.97,0.01,1.0048
0.49,0.72,3.5152
0.41,0.61,3.5073
0.8,0.96,0.3887
0.11,0.51,0.52206
0.81,0.28,1.6865
0.66,0.35,3.3586
0.5,0.38,4.2776
0.65,0.54,3.093
0.01,0.49,0.0099746
0.89,0.94,-0.41492
0.66,0.58,2.9752
0.97,0.33,0.35818
0.7,0.1,3.4884
0.21,0.33,1.9759
0.91,0.1,1.0605
0.17,0.91,0.24059
0.89,0.29,0.88082
0.21,0.63,1.2402
0.08,0.44,0.34315
0.28,0.42,2.5495
0.12,0.06,1.4407
0.5,0.43,4.1915
0.53,0.58,3.8102
0.55,0.29,4.3974
0.45,0.9,3.117
0.48,0.15,4.6028
0.73,0.42,2.4689
0.52,0.43,4.1113
0.74,0.03,3.0872
0.01,0.4,0.1773
0.72,0.29,2.7645
0.87,0.46,0.83954
0.79,0.7,1.1074
0.92,0.21,0.75062
0.42,0.18,4.4784
0.24,0.27,2.3415
0.22,0.31,2.017
0.89,0.97,-0.52392
0.85,0.97,-0.047465
0.96,0.39,0.30368
0.78,0.29,2.041
0.6,0.83,2.9552
0.23,0.16,2.3622
0.12,0.85,-0.095106
0.94,0.94,-0.76853
0.61,0.99,2.5873
0.72,0.03,3.3152
0.91,0.75,-0.25566
0.6,0.92,2.6847
0.73,0.89,1.5559
0.76,0.28,2.2831
0.59,0.38,3.7983
0.4,0.45,3.7359
0.9,0.26,0.85378
0.8,0.77,0.88638
0.63,0.08,4.2506
0.15,0.78,0.29503
0.24,0.14,2.517
0.17,0.79,0.44428
0.86,0.11,1.5129
0.18,0.15,1.9305
0.44,0.57,3.7145
0.13,0.47,0.68973
0.98,0.75,-0.49621
0.84,0.48,1.0177
0.71,0.01,3.4467
0.89,0.05,1.413
0.35,0.15,3.932
0.07,0.9,-0.56927
0.61,0.71,3.0839
0.05,0.7,-0.2908
0.22,0.11,2.3797
0.17,0.18,1.709
0.81,0.88,0.41452
0.2,0.2,1.9556
0.8,0.02,2.3995
0.41,0.39,3.9031
0.68,0.56,2.7239
0.97,0.63,-0.21778
0.15,0.49,0.91459
0.29,0.25,2.9546
0.57,0.73,3.3189
0.34,0.44,3.2549
0.22,0.68,1.3757
0.71,0.49,2.5585
0.26,0.62,1.9205
0.11,0.25,1.0525
0.28,0.27,2.8523
0.53,0.17,4.5427
0.15,0.8,0.16315
0.98,0.52,-0.0094333
0.84,0.71,0.42647
0.1,0.87,-0.35385
0.86,0.16,1.43
0.68,0.47,2.8412
0.61,0.08,4.4524
0.08,0.11,0.98937
0.96,0.01,1.1546
0.04,0.02,1.0491
0.77,0.35,2.1488
0.2,0.15,2.0956
0.53,0.41,4.2524
0.14,0.2,1.3195
0.29,0.91,1.6935
0.49,0.47,4.057
0.04,0.29,0.49146
0.45,0.05,4.7822
0.45,0.23,4.3868
0.86,0.07,1.5946
0.8,0.64,1.1583
0.42,0.55,3.5442
0.03,0.71,-0.52233
0.03,0.05,1.0323
0.63,0.21,4.0445
0.87,0.7,0.27599
0.4,0.09,4.557
0.38,0.58,3.2804
0.23,0.57,1.6429
0.56,0.51,3.7642
0.98,0.32,0.37777
0.19,0.07,2.0198
0.33,0.96,1.9175
0.32,0.77,2.2762
0.38,0.04,4.4244
0.01,0.52,0.10063
0.2,0.13,2.1358
0.23,0.63,1.448
0.74,0.24,2.558
0.04,0.59,-0.047881
0.83,0.05,1.9373
0.61,0.64,3.2316
0.57,0.92,3.0427
0.48,0.31,4.4188
0.23,0.66,1.4439
0.65,0.15,3.9932
0.38,0.61,3.1478
0.39,0.2,4.1655
0.1,0.47,0.44153
0.09,0.62,-0.011393
0.65,0.13,3.8993
0.66,0.84,2.2896
0.12,0.9,-0.25532
0.14,0.49,0.76238
0.91,0.55,0.18203
0.85,0.47,0.81313
0.13,0.99,-0.39104
0.57,0.61,3.64
0.21,0.34,1.8068
0.85,0.64,0.66008
0.26,1,1.1287
0.28,0.48,2.3912
0.74,0.32,2.4876
0.92,0.4,0.41213
0,0.67,-0.34284
0.51,0.78,3.5134
0.04,0.48,0.032459
0.63,0.16,4.0229
0.11,0.69,0.092032
0.74,0.59,1.9222
0.67,0.45,3.1495
0.79,0.89,0.83171
0.23,0.56,1.6269
0.68,1,1.8274
0.61,0.2,4.1783
0.77,0.44,1.857
0.3,0.36,2.823
0.79,0.71,1.1246
0.46,0.41,4.0748
0.33,0.87,2.1539
0.95,0.68,-0.22539
0.77,0.98,0.91757
0.1,0.95,-0.47659
0.24,0.62,1.6675
0.57,0.71,3.4221
0.23,0.79,1.195
0.38,0.65,3.2251
0.94,0.47,0.16091
0.89,0.06,1.3456
0.65,0.57,3.0781
0.52,0.02,4.9214
0.97,0.21,0.63674
0.82,0.1,1.934
0.86,0.7,0.33757
0.41,0.87,3.0045
0.11,0.1,1.26
0.9,0.14,1.0594
0.82,0.88,0.45775
0.73,0.27,2.7784
0.56,0.55,3.7368
0.03,0.87,-0.6895
0.25,0.28,2.4621
0.45,0.06,4.8041
0.54,0.36,4.2564
0.54,0.8,3.2904
0.53,0.52,3.9412
0.48,0.83,3.2981
0.05,0.22,0.70667
0.05,0.34,0.54429
0.22,0.5,1.7359
0.81,0.55,1.1851
0.6,0.9,2.8491
0.81,0.57,1.1007
0.29,0.84,1.8476
0.37,0.02,4.3087
0.99,0.45,0.05398
0.82,0.11,1.9504
0.36,0.89,2.4944
0.11,0.68,0.083109
0.27,0.45,2.3951
0.76,0.35,2.0848
0.78,0,2.6232
0.91,0.61,0.14293
0.75,0.78,1.4599
0.3,0.33,2.9175
0.62,0.08,4.3054
0.89,0.38,0.78217
0.14,0.03,1.6127
0.16,0.66,0.63007
0.01,0.64,-0.21369
0.79,0.44,1.5629
0.88,0.48,0.66971
0.34,0.28,3.5414
0.53,0.6,3.7232
0.55,0.98,2.9775
0.81,0.78,0.69912
0.95,0.75,-0.35828
0.58,0.55,3.5799
0,0.82,-0.6314
1,0.08,0.90017
0.36,0.73,2.8209
0.03,0.57,0.03754
0.91,0.83,-0.31468
0.84,0.93,0.16061
0.02,0.61,-0.14079
0.53,0.4,4.0918
0.84,0.51,0.81951
0.24,0.06,2.7146
0.26,0.85,1.3566
0.27,0.69,1.9501
0.41,0.64,3.3826
0.42,0.25,4.2666
0.5,0.36,4.2562
0.14,0.09,1.5274
0.3,0.43,2.7404
0.21,0.15,2.246
0.06,0.65,-0.15817
0.06,0.39,0.39097
0.38,0.02,4.4689
0.64,0.38,3.6382
0.95,0.52,-0.060783
0.88,0.14,1.2741
1,0.97,-1.0486
0.34,0.58,2.918
0.23,0.1,2.5868
0.27,0.62,2.1182
0.45,0.6,3.7057
0.38,0.01,4.3913
0.54,0.48,4.0033
0.2,0.21,1.9527
0.63,0.27,3.8613
0.9,0.62,0.15233
0.02,0.71,-0.44744
0.35,0.38,3.4623
0.83,0.52,0.9977
0.78,0.36,1.8097
0.5,0.75,3.497
0.43,0.1,4.6536
0.58,0.02,4.6565
0.85,0.37,1.1829
0.13,0.36,0.98429
0.19,0.46,1.4326
0.93,0.58,0.0059739
0.71,0.74,2.0519
0.34,0.6,2.8445
0.22,0,2.6059
0.89,0.93,-0.42744
0.19,0.66,0.92516
0.13,0.49,0.6311
0.87,0.64,0.34863
0.69,0.25,3.2941
0.19,0.61,1.1098
0.22,0.04,2.6353
0.5,0.68,3.5804
0.6,0.09,4.4543
0.83,0.71,0.6385
0.96,0.04,0.88721
0.23,0.19,2.3802
0.05,0.99,-0.79932
0.34,0.83,2.3925
0.76,0.14,2.5965
0.03,0.9,-0.81642
0.92,0.07,1.0482
0.75,0.95,1.0683
0.08,0.85,-0.40074
0.57,0.12,4.6704
0.33,0.43,3.1919
0.86,0.8,0.17314
0.38,0.44,3.58
0.82,0.09,1.9351
0.37,0.12,4.2315
0.85,1,-0.14696
0.16,0.13,1.6149
0.99,0.79,-0.57042
0.23,0.8,1.1893
0.06,0.88,-0.66873
0.67,0.61,2.8211
0.54,0.67,3.6417
0.56,0.49,3.8474
0.55,0.58,3.7341
0.43,0.91,3.0136
0.29,0.88,1.7868
0.81,0.76,0.67758
0.99,0.34,0.39236
0.29,0.9,1.7045
0.09,0.67,0.13722
0.42,0.24,4.2279
0.08,0.22,0.84396
0.17,0.95,0.20828
0.5,0.69,3.6048
0.81,0.33,1.5353
0.81,0.77,0.67614
0.81,0.54,1.2387
0.61,0.92,2.5867
0.52,0.78,3.3975
0.71,0.44,2.583
0.37,0.73,2.8651
0.16,0.34,1.23
0.99,0.56,-0.1216
0.57,0.53,3.8255
0.57,0.47,3.8921
0.12,0.09,1.2796
0.97,0.64,-0.26456
0.82,0.45,1.2913
0.99,0.88,-0.7769
0.32,0.43,3.0429
0.81,0.91,0.5196
0.15,0.16,1.5404
0.08,0.79,-0.276
0.15,0.65,0.45156
0.42,0.12,4.4898
0.31,0.29,3.1293
0.24,0.68,1.5845
0.1,0.55,0.35904
0.12,0.43,0.62147
0.14,0,1.6783
0.12,0.79,0.0051014
0.25,0.33,2.3353
0.54,0.49,4.0104
0.79,0.42,1.6449
0.62,0.14,4.1365
0.43,0.93,2.9743
